condition_concept_id,concept_name,vocabulary_id
198240,Congenital buried penis,SNOMED
439405,Walking disability,SNOMED
439408,Graft complications,SNOMED
439410,Pressure ulcer of elbow,SNOMED
198337,Infectious diarrheal disease,SNOMED
439416,Acute graft-versus-host disease,SNOMED
198401,Neoplasm of uncertain behavior of bladder,SNOMED
198402,Neoplasm of uncertain behavior of kidney,SNOMED
198471,Complex endometrial hyperplasia,SNOMED
198483,Stricture or atresia of the vagina,SNOMED
198678,Intestinal infectious disease,SNOMED
439502,Postoperative pain,SNOMED
439713,Hypoactive bilateral labyrinthine dysfunction,SNOMED
439729,"Late syphilis, latent",SNOMED
439770,Ketoacidosis in type 1 diabetes mellitus,SNOMED
439776,Autism spectrum disorder,SNOMED
439791,Emotional upset,SNOMED
198802,Occlusion of ureter,SNOMED
439846,Left heart failure,SNOMED
318800,Gastroesophageal reflux disease,SNOMED
439847,Intracranial hemorrhage,SNOMED
439871,Hemospermia,SNOMED
319845,Pulmonary valve disorder,SNOMED
320206,Congenital atresia of pulmonary valve,SNOMED
320752,Influenza with non-respiratory manifestation,SNOMED
320827,Atresia and stenosis of aorta,SNOMED
439893,Maternal obesity syndrome,SNOMED
439907,Non-traumatic tendon rupture,SNOMED
439928,Gangrenous disorder,SNOMED
439976,Poisoning by aromatic analgesic,SNOMED
440032,Cytomegalovirus infection,SNOMED
440035,Cryptococcosis,SNOMED
440058,Malignant lymphoma of extranodal AND/OR solid organ site,SNOMED
440068,Psychosexual dysfunction,SNOMED
440069,Drug dependence,SNOMED
440076,Short stature disorder,SNOMED
440083,Acute stress disorder,SNOMED
440087,Parasomnia,SNOMED
440228,Closed fracture of lower end of humerus,SNOMED
321042,Cardiac arrest,SNOMED
321389,Disorder of intervertebral disc of thoracic spine,SNOMED
440276,"Infection AND/OR inflammatory reaction due to internal prosthetic device, implant AND/OR graft",SNOMED
440374,Obsessive-compulsive disorder,SNOMED
440377,Paralysis,SNOMED
440380,"Combined drug dependence, excluding opioid, episodic",SNOMED
440387,Cannabis dependence,SNOMED
440389,Mental retardation,SNOMED
440404,Stenosis of lacrimal punctum,SNOMED
440460,Incomplete miscarriage with delayed or excessive hemorrhage,SNOMED
440508,Congenital disease,SNOMED
440543,Fracture of tibia,SNOMED
440546,Open fracture of distal end of radius,SNOMED
440603,Blood transfusion reaction,SNOMED
440653,Toxoplasmosis,SNOMED
440674,Gout,SNOMED
312437,Dyspnea,SNOMED
440704,Chronic pain syndrome,SNOMED
440751,Peritonsillar abscess,SNOMED
440787,"Drug dependence in mother complicating pregnancy, childbirth AND/OR puerperium",SNOMED
440788,Hyperemesis gravidarum with metabolic disturbance - not delivered,SNOMED
440795,Complication occurring during labor and delivery,SNOMED
198803,Benign prostatic hyperplasia,SNOMED
440814,Torticollis,SNOMED
440853,Closed fracture of surgical neck of humerus,SNOMED
440875,Open wound of forearm with tendon involvement,SNOMED
440905,Toxic effect of venom,SNOMED
440916,Second degree burn of wrist AND/OR hand,SNOMED
198846,Enthesopathy of hip region,SNOMED
440921,Traumatic injury,SNOMED
440996,Cannabis dependence in remission,SNOMED
441015,Pigmentary iris degeneration,SNOMED
198985,Primary malignant neoplasm of kidney,SNOMED
441103,Juvenile osteochondritis,SNOMED
312664,Influenza with respiratory manifestation other than pneumonia,SNOMED
441133,Closed fracture of vault of skull without intracranial injury,SNOMED
312928,Adhesive pericarditis,SNOMED
441246,Hemangioma of intracranial structure,SNOMED
441260,Drug withdrawal,SNOMED
441276,Nondependent alcohol abuse in remission,SNOMED
441385,Corrected transposition of great vessels,SNOMED
441391,"Acquired forearm deformity, excluding fingers",SNOMED
312934,Atherosclerosis of aorta,SNOMED
313023,Chronic respiratory disease in perinatal period,SNOMED
441408,Vomiting,SNOMED
441417,Incoordination,SNOMED
199075,Neurogenic bladder,SNOMED
199078,Vaginal wall prolapse,SNOMED
441428,Closed fracture of lateral malleolus,SNOMED
441477,Third degree burns of multiple sites,SNOMED
441488,Adverse reaction to substance,SNOMED
441532,Monoclonal paraproteinemia,SNOMED
441561,Low tension glaucoma,SNOMED
441589,Endocarditis,SNOMED
441699,"Closed fracture proximal humerus, greater tuberosity",SNOMED
441722,"Late effect of injury to nerve roots, spinal plexus AND/OR other nerves of trunk",SNOMED
199151,Must strain to pass urine,SNOMED
199752,Secondary malignant neoplasm of ovary,SNOMED
441737,Contusion,SNOMED
441760,Volkmann's contracture,SNOMED
199767,Neoplasm of uncertain behavior of liver and/or biliary passages,SNOMED
441830,Disorder of fluid AND/OR electrolyte,SNOMED
441834,"Bipolar affective disorder, currently manic, mild",SNOMED
441875,Thoracic aortic aneurysm which has ruptured,SNOMED
441961,Congenital pelviureteric junction obstruction,SNOMED
441973,Closed fracture of proximal end of radius,SNOMED
441977,Closed traumatic dislocation of carpometacarpal joint of wrist,SNOMED
441979,Open fracture of upper end of tibia,SNOMED
199877,Mucous polyp of cervix,SNOMED
442012,"Mechanical complication of genitourinary device, implant AND/OR graft",SNOMED
442124,Orbital swelling,SNOMED
442133,Nonvenomous insect bite of forearm without infection,SNOMED
199881,Endometriosis of ovary,SNOMED
442182,Secondary malignant neoplasm of lymph nodes of lower limb,SNOMED
442264,Disorder of tendon,SNOMED
199958,Open wound of hip AND thigh without complication,SNOMED
442306,Adjustment disorder with depressed mood,SNOMED
442425,Lumbar post-laminectomy syndrome,SNOMED
442558,"Gestation period, 32 weeks",SNOMED
442600,Manic bipolar I disorder in partial remission,SNOMED
200164,Diaper rash,SNOMED
442792,Pes anserinus bursitis,SNOMED
443082,Starvation,SNOMED
200169,Pruritus ani,SNOMED
443216,Graft versus host disease,SNOMED
443239,Precerebral arterial occlusion,SNOMED
443268,Open wound of abdominal wall,SNOMED
200338,Nodular lymphoma of intra-abdominal lymph nodes,SNOMED
443295,Maternal care for diminished fetal movements,SNOMED
200451,Chronic passive congestion of liver,SNOMED
200461,Endometriosis of uterus,SNOMED
443350,Lower urinary tract symptoms,SNOMED
443382,Malignant tumor of descending colon,SNOMED
443391,Malignant tumor of cecum,SNOMED
200485,Pressure ulcer of buttock,SNOMED
321588,Heart disease,SNOMED
443392,Malignant neoplastic disease,SNOMED
443400,Malignant tumor of peritoneum,SNOMED
443412,Type 1 diabetes mellitus without complication,SNOMED
443431,Disorder of menstruation,SNOMED
443527,Abdominal compartment syndrome,SNOMED
443547,Non-steroidal anti-inflammatory drug adverse reaction,SNOMED
200528,Ascites,SNOMED
200680,Neoplasm of bladder,SNOMED
321596,Peripheral venous insufficiency,SNOMED
200687,Renal disorder associated with type 1 diabetes mellitus,SNOMED
200881,Injury of iliac artery,SNOMED
200959,Secondary malignant neoplasm of intrapelvic lymph nodes,SNOMED
200970,Carcinoma in situ of prostate,SNOMED
201045,Thrombosed external hemorrhoids,SNOMED
321689,Apnea,SNOMED
321882,Generalized atherosclerosis,SNOMED
372329,Dissociated deviation,SNOMED
443568,Malignant neoplasm of gastrointestinal tract,SNOMED
201066,Obstruction of bile duct,SNOMED
443582,Arthropathy of joint of hand,SNOMED
443585,Abrasion and/or friction burn of multiple sites,SNOMED
443587,Diastolic heart failure,SNOMED
201069,"Peptic ulcer without hemorrhage, without perforation AND without obstruction",SNOMED
443614,Chronic kidney disease stage 1,SNOMED
443622,Aneurysm of thoracic aorta,SNOMED
443703,Poisoning by propionic acid derivative,SNOMED
443730,Nervous system disorder due to diabetes mellitus,SNOMED
201070,Cholelithiasis AND cholecystitis without obstruction,SNOMED
443731,Renal disorder due to type 2 diabetes mellitus,SNOMED
313217,Atrial fibrillation,SNOMED
313223,Granulomatosis with polyangiitis,SNOMED
313504,Osler hemorrhagic telangiectasia syndrome,SNOMED
313761,Central retinal vein occlusion,SNOMED
314368,Mitral stenosis with insufficiency,SNOMED
314378,Hypertensive heart disease with congestive heart failure,SNOMED
314479,Primary apnea in the newborn,SNOMED
443732,Disorder due to type 2 diabetes mellitus,SNOMED
372409,Sciatica,SNOMED
372605,Spinal muscular atrophy,SNOMED
314659,Arteritis,SNOMED
443800,Amenorrhea,SNOMED
443871,"Gestation period, 38 weeks",SNOMED
444022,Tetraplegic cerebral palsy,SNOMED
444063,Injury of urethra,SNOMED
444084,Extrinsic allergic alveolitis,SNOMED
444097,Thrombophlebitis of lower extremities,SNOMED
444114,Maternal AND/OR fetal condition affecting labor AND/OR delivery,SNOMED
444122,Calculus of bile duct with obstruction,SNOMED
372892,Metabolic encephalopathy,SNOMED
444129,Injury of wrist,SNOMED
372894,Central serous chorioretinopathy,SNOMED
444191,Injury of face,SNOMED
444198,Intracranial hemorrhage following injury with loss of consciousness,SNOMED
444234,Late effect of complications of trauma,SNOMED
372907,Scarred macula,SNOMED
444243,Neurosis,SNOMED
444267,"Gestation period, 35 weeks",SNOMED
444371,Abrasion and/or friction burn of finger without infection,SNOMED
372914,Optic atrophy,SNOMED
372925,Cholesteatoma,SNOMED
373105,Disorders of prostheses and implants of the nervous system,SNOMED
444382,Thoracic radiculitis,SNOMED
444411,Carcinoma in situ of skin of trunk,SNOMED
444439,Nonvenomous insect bite of thigh without infection,SNOMED
444453,Benign neoplasm of soft tissues of lower limb,SNOMED
444455,Benign neoplasm of soft tissues of head,SNOMED
373176,Organic mood disorder,SNOMED
444459,Benign neoplasm of sigmoid colon,SNOMED
4000968,Biceps tendinitis,SNOMED
4000982,Cyst of bursa,SNOMED
4001454,Cervical spine ankylosis,SNOMED
373182,Amyotrophic lateral sclerosis,SNOMED
373462,Fragments of torsion dystonia,SNOMED
4002650,Plantar fasciitis,SNOMED
4003132,Ganglion of wrist,SNOMED
4003171,Benign neoplasm of meninges,SNOMED
373472,Pigmentary retinal dystrophy,SNOMED
4005284,Fetal or neonatal effect of maternal use of alcohol,SNOMED
4008519,"Closed fracture acetabulum, anterior column",SNOMED
4009435,"Closed fracture olecranon, extra-articular",SNOMED
4009606,Closed fracture of head of femur,SNOMED
4009619,Bursitis of knee,SNOMED
373775,Psychophysical visual disturbance,SNOMED
4011657,"Closed fracture cervical vertebra, wedge",SNOMED
4012455,Closed fracture distal tibia,SNOMED
4012580,"Closed fracture calcaneus, intra-articular",SNOMED
373962,Tabes dorsalis,SNOMED
4012588,"Closed fracture proximal phalanx, toe",SNOMED
4013155,"Closed fracture thoracic vertebra, burst",SNOMED
4013453,"Closed fracture scapula, glenoid",SNOMED
4013605,"Closed fracture lumbar vertebra, burst",SNOMED
4013643,Pulmonary arterial hypertension,SNOMED
4014066,Closed fracture radial styloid,SNOMED
4014454,Single stillbirth,SNOMED
4015216,Strain of long head of biceps,SNOMED
373995,Delirium,SNOMED
4015218,"Sprain, elbow joint, medial collateral ligament",SNOMED
4015350,Fracture at wrist and/or hand level,SNOMED
4015628,"Closed fracture patella, comminuted",SNOMED
4015633,"Open fracture proximal tibia, bicondylar",SNOMED
374024,Reaction to spinal or lumbar puncture,SNOMED
374035,Keratitis,SNOMED
374037,Night blindness,SNOMED
4016109,"Closed fracture proximal tibia, bicondylar",SNOMED
374040,Ill-defined disorder of eye,SNOMED
4018972,Sprain tendon of finger,SNOMED
4021782,Mood finding,SNOMED
374053,Sudden hearing loss,SNOMED
374139,Buphthalmos,SNOMED
4022808,Human typhoid AND/OR paratyphoid fever,SNOMED
4023773,Cellulitis of axilla,SNOMED
4024013,Sensory nervous system finding,SNOMED
374221,Injury of brachial plexus,SNOMED
4025938,Pressure ulcer of sacral region,SNOMED
4027663,Peptic ulcer,SNOMED
4029273,Magnesium deficiency,SNOMED
4030186,Hyperprolactinemia,SNOMED
201072,Benign prostatic hypertrophy without outflow obstruction,SNOMED
374313,Neoplasm of uncertain behavior of soft tissues,SNOMED
374360,Disorder of optic nerve,SNOMED
315085,Lymphadenopathy,SNOMED
4030555,Measles,SNOMED
4031763,Melanocytic nevus of lower limb,SNOMED
4032799,Opioid-induced organic mental disorder,SNOMED
4033861,Perioral dermatitis,SNOMED
4038038,Bilateral earache,SNOMED
374367,Bilateral hearing loss,SNOMED
4038838,Non-Hodgkin's lymphoma,SNOMED
4040820,Rheumatic disease of mitral AND aortic valves,SNOMED
4041799,Sézary's disease,SNOMED
4041800,Burkitt's lymphoma,SNOMED
4043378,Frontotemporal dementia,SNOMED
4043679,Traumatic dislocation of joint,SNOMED
4045227,Respiratory bronchiolitis associated interstitial lung disease,SNOMED
4046100,Idiopathic orofacial dystonia,SNOMED
315273,Mitral valve stenosis,SNOMED
4046448,Cerebrospinal fluid leak,SNOMED
315531,Respiration intermittent,SNOMED
4047124,Expressive language disorder,SNOMED
4048208,Immunoglobulin G subclass deficiency,SNOMED
4050089,Open wound of front wall of thorax,SNOMED
4050101,Open wound of iliac region,SNOMED
4050690,Sequelae of open wound of upper limb,SNOMED
4051004,Open wound of scalp,SNOMED
4051591,"Abrasion of forearm, infected",SNOMED
4052225,Sequelae of injury of eye and orbit,SNOMED
315947,Thoracic back sprain,SNOMED
374375,Impacted cerumen,SNOMED
4052509,"Abrasion, elbow area",SNOMED
316135,Atrioventricular block,SNOMED
374377,Paralytic syndrome,SNOMED
4053124,"Traumatic amputation, thumb, through metacarpophalangeal joint",SNOMED
4053178,Asperger's disorder,SNOMED
374643,Superficial keratitis,SNOMED
374882,Benign connective tissue neoplasm,SNOMED
316478,"Heart disease in mother complicating pregnancy, childbirth AND/OR puerperium",SNOMED
4053583,Disorder of placenta,SNOMED
201093,Infection of skin and/or subcutaneous tissue,SNOMED
4053602,Open wound of thigh,SNOMED
4053654,Fracture of coccyx,SNOMED
201164,Injury of blood vessels of upper extremity,SNOMED
4054058,Traumatic dislocation of joint of wrist,SNOMED
4055484,Rhegmatogenous retinal detachment,SNOMED
201332,Alveolitis of jaw,SNOMED
374888,Dementia associated with another disease,SNOMED
374905,Non-organic sleep disorder,SNOMED
4056577,Sequelae of open wound of head,SNOMED
4056717,Injury of muscle and tendon at hip and thigh level,SNOMED
4057246,Postpartum psychosis,SNOMED
4057580,Fracture of phalanx of finger,SNOMED
4058219,"Abrasion, forearm area",SNOMED
4058346,Foreign body in hand,SNOMED
4058370,Contusion of toe(s) with damage to nail,SNOMED
316535,Closed fracture of thoracic vertebra without spinal cord injury,SNOMED
4058843,"Nephrotic syndrome, diffuse crescentic glomerulonephritis",SNOMED
4058977,Atrophy of kidney,SNOMED
316866,Hypertensive disorder,SNOMED
4059015,Falls,SNOMED
316998,Left bundle branch block,SNOMED
4060157,Umbilical cord tight around neck - delivered,SNOMED
4061734,Abscess of face,SNOMED
4062133,Infection of obstetric surgical wound,SNOMED
201340,Gastritis,SNOMED
4062558,False labor at or after 37 completed weeks of gestation,SNOMED
374919,Multiple sclerosis,SNOMED
374946,Recurrent erosion of cornea,SNOMED
374954,Optic neuritis,SNOMED
317003,Compression of vein,SNOMED
4062790,"Disease of the digestive system complicating pregnancy, childbirth and/or the puerperium",SNOMED
375239,Degenerative brain disorder,SNOMED
375265,Superficial punctate keratitis,SNOMED
201341,Incisional hernia with obstruction but no gangrene,SNOMED
4064036,Generalized skin eruption caused by drug and medicament,SNOMED
4064161,Cirrhosis of liver,SNOMED
4065364,Follicular cysts of skin and subcutaneous tissue,SNOMED
4066036,Gastroduodenal fistula,SNOMED
201343,Acute alcoholic liver disease,SNOMED
4066371,Cellulitis and abscess of lower leg,SNOMED
4067313,Cervical disc disorder with radiculopathy,SNOMED
4067766,Fracture of bone in neoplastic disease,SNOMED
4068237,Pyogenic arthritis of ankle,SNOMED
4068241,Chronic instability of knee,SNOMED
4068482,Prolapsed lumbar intervertebral disc,SNOMED
4068613,Cervical spondylosis with radiculopathy,SNOMED
4068847,Segmental and somatic dysfunction,SNOMED
4069935,Idiopathic scoliosis,SNOMED
4070415,Fetal or neonatal effect of chorioamnionitis,SNOMED
4070679,Postthrombotic syndrome,SNOMED
4077218,Superficial vein thrombosis,SNOMED
4077584,Cyclical vomiting syndrome,SNOMED
4078201,Mood swings,SNOMED
4078700,Lupus anticoagulant disorder,SNOMED
4079936,Convalescence after chemotherapy,SNOMED
4079975,Congenital malformation,SNOMED
4080995,Fibromyositis,SNOMED
4083695,Osteoarthritis of elbow,SNOMED
4084011,Poisoning by opiate analgesic drug,SNOMED
375415,Injury of head,SNOMED
375428,Traumatic optic nerve injury,SNOMED
4084229,Primary gout,SNOMED
4085075,At risk - finding,SNOMED
4085893,Burst fracture of thoracic vertebra,SNOMED
4091490,Malignant neoplasm of cerebrum,SNOMED
4092060,Malignant tumor of middle third of esophagus,SNOMED
4092211,Malignant tumor of glottis,SNOMED
4092235,Malignant neoplasm of connective and soft tissue of upper limb and shoulder,SNOMED
4092382,Malignant neoplasm of scalp and/or skin of neck,SNOMED
4093145,Anogenital herpesviral infection,SNOMED
375504,Psychoactive substance-induced organic mental disorder,SNOMED
4093672,Knee stiff,SNOMED
4093673,Wrist stiff,SNOMED
4094722,Malignant tumor of posterior wall of nasopharynx,SNOMED
