drug_concept_id,concept_name,vocabulary_id
40231812,12 HR Oxycodone Hydrochloride 30 MG Extended Release Oral Tablet,RxNorm
40231814,12 HR Oxycodone Hydrochloride 40 MG Extended Release Oral Tablet,RxNorm
40231822,12 HR Pseudoephedrine Hydrochloride 120 MG Extended Release Oral Tablet,RxNorm
40231916,Acetaminophen 325 MG / Oxycodone Hydrochloride 10 MG Oral Tablet,RxNorm
40231921,Acetaminophen 325 MG / Oxycodone Hydrochloride 2.5 MG Oral Tablet,RxNorm
40231925,Acetaminophen 325 MG / Oxycodone Hydrochloride 5 MG Oral Tablet,RxNorm
40231932,Acetaminophen 325 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet,RxNorm
40232217,Pseudoephedrine Hydrochloride 30 MG Oral Tablet,RxNorm
40232259,Pseudoephedrine Hydrochloride 60 MG Oral Tablet,RxNorm
40232435,Diphenhydramine Hydrochloride 2.5 MG/ML Oral Solution,RxNorm
40232444,Diphenhydramine Hydrochloride 25 MG Oral Capsule,RxNorm
40232448,Diphenhydramine Hydrochloride 25 MG Oral Tablet,RxNorm
40232649,Hyoscyamine Sulfate 0.125 MG Oral Tablet,RxNorm
40232700,Oxycodone Hydrochloride 1 MG/ML Oral Solution,RxNorm
40232707,Oxycodone Hydrochloride 10 MG Oral Tablet,RxNorm
40232717,Oxycodone Hydrochloride 15 MG Oral Tablet,RxNorm
40232730,Oxycodone Hydrochloride 20 MG Oral Tablet,RxNorm
40232745,Oxycodone Hydrochloride 30 MG Oral Tablet,RxNorm
40232754,Oxycodone Hydrochloride 5 MG Oral Capsule,RxNorm
40232756,Oxycodone Hydrochloride 5 MG Oral Tablet,RxNorm
40233219,2 ML Triamcinolone Acetonide 40 MG/ML Prefilled Syringe,RxNorm
40233220,30 ACTUAT Triamcinolone Acetonide 0.055 MG/ACTUAT Nasal Inhaler,RxNorm
40233402,Ascorbic Acid 250 MG / Folic Acid 1 MG / Iron Carbonyl 100 MG / Vitamin B 12 0.025 MG Oral Tablet,RxNorm
40233894,Testosterone 0.02 MG/MG Topical Gel,RxNorm
40233955,Triamcinolone Acetonide 0.00025 MG/MG Topical Ointment,RxNorm
40233964,Triamcinolone Acetonide 0.001 MG/MG Topical Ointment,RxNorm
40233977,Triamcinolone Acetonide 0.005 MG/MG Topical Ointment,RxNorm
40233993,Triamcinolone Acetonide 0.25 MG/ML Topical Cream,RxNorm
40234019,Triamcinolone Acetonide 1 MG/ML Topical Lotion,RxNorm
40234030,Triamcinolone Acetonide 10 MG/ML Injectable Suspension,RxNorm
40234084,Triamcinolone Acetonide 5 MG/ML Topical Cream,RxNorm
40234330,krill oil 500 MG Oral Capsule,RxNorm
40234404,Diphenhydramine Hydrochloride 50 MG Oral Tablet,RxNorm
40234705,Nystatin 100 UNT/MG / Triamcinolone Acetonide 0.001 MG/MG Topical Ointment,RxNorm
40234727,Nystatin 100000 UNT/ML / Triamcinolone Acetonide 1 MG/ML Topical Cream,RxNorm
40234834,vilazodone,RxNorm
40234846,vilazodone hydrochloride 40 MG Oral Tablet,RxNorm
40235260,8 HR Methylphenidate Hydrochloride 20 MG Extended Release Oral Tablet,RxNorm
40235266,24 HR Methylphenidate Hydrochloride 10 MG Extended Release Oral Capsule,RxNorm
40235269,24 HR Methylphenidate Hydrochloride 18 MG Extended Release Oral Tablet,RxNorm
40235271,24 HR Methylphenidate Hydrochloride 20 MG Extended Release Oral Capsule,RxNorm
40235274,24 HR Methylphenidate Hydrochloride 27 MG Extended Release Oral Tablet,RxNorm
40235279,24 HR Methylphenidate Hydrochloride 36 MG Extended Release Oral Tablet,RxNorm
40235286,24 HR Methylphenidate Hydrochloride 54 MG Extended Release Oral Tablet,RxNorm
40235349,Acetaminophen 500 MG / Pseudoephedrine Hydrochloride 30 MG Oral Tablet,RxNorm
40235896,Triamcinolone Acetonide 0.0005 MG/MG Topical Ointment,RxNorm
40235933,WHEAT DEXTRIN 3000 MG Powder for Oral Solution,RxNorm
40236419,Methylphenidate Hydrochloride 10 MG Oral Tablet,RxNorm
40236446,Methylphenidate Hydrochloride 20 MG Oral Tablet,RxNorm
40236481,Methylphenidate Hydrochloride 5 MG Oral Tablet,RxNorm
40236648,Clomiphene Citrate 50 MG Oral Tablet,RxNorm
40236691,Acetaminophen 500 MG / Diphenhydramine Hydrochloride 25 MG Oral Tablet,RxNorm
40236808,Cholecalciferol 4000 UNT Oral Capsule,RxNorm
40236824,Phenazopyridine hydrochloride 100 MG Oral Tablet,RxNorm
40236839,Phenazopyridine hydrochloride 200 MG Oral Tablet,RxNorm
40236857,Phenazopyridine hydrochloride 95 MG Oral Tablet,RxNorm
40237312,Omega-3 Acid Ethyl Esters (USP) 1000 MG Delayed Release Oral Capsule,RxNorm
40237313,Omega-3 Acid Ethyl Esters (USP) 500 MG Oral Capsule,RxNorm
40237341,resveratrol 50 MG Oral Capsule,RxNorm
40237527,24 HR Divalproex Sodium 250 MG Extended Release Oral Tablet,RxNorm
40237529,24 HR Divalproex Sodium 500 MG Extended Release Oral Tablet,RxNorm
40237543,24 HR Niacin 1000 MG Extended Release Oral Tablet,RxNorm
40237803,Pseudoephedrine Hydrochloride 30 MG / Triprolidine Hydrochloride 2.5 MG Oral Tablet,RxNorm
40238221,Docusate Sodium 100 MG Oral Tablet,RxNorm
40238240,Divalproex Sodium 125 MG Delayed Release Oral Tablet,RxNorm
40238246,Divalproex Sodium 250 MG Delayed Release Oral Tablet,RxNorm
40238254,Divalproex Sodium 500 MG Delayed Release Oral Tablet,RxNorm
40238886,Carboxymethylcellulose Sodium 5 MG/ML / Glycerin 9 MG/ML Ophthalmic Solution,RxNorm
40239011,Testosterone 0.0162 MG/MG Topical Gel,RxNorm
40239056,abiraterone,RxNorm
40239060,abiraterone acetate 250 MG Oral Tablet,RxNorm
40239109,doxylamine succinate 25 MG Oral Tablet,RxNorm
40239216,Linagliptin,RxNorm
40239218,Linagliptin 5 MG Oral Tablet,RxNorm
40239551,240 ACTUAT Olopatadine hydrochloride 6.65 MG/ACTUAT Nasal Inhaler,RxNorm
40239655,Amylases 15000 UNT / Endopeptidases 9500 UNT / Lipase 3000 UNT Delayed Release Oral Capsule,RxNorm
40239710,Calcium Carbonate 1000 MG / Cholecalciferol 800 UNT Oral Tablet,RxNorm
40239953,Vitamin B 12 0.0667 MG/ML Oral Solution,RxNorm
40240035,olopatadine 1 MG/ML Ophthalmic Solution,RxNorm
40240039,olopatadine 2 MG/ML Ophthalmic Solution,RxNorm
40240187,Naproxen sodium 220 MG Oral Capsule,RxNorm
40240688,Docusate Sodium 100 MG Oral Capsule,RxNorm
40241038,Nitroglycerin 0.004 MG/MG Rectal Ointment,RxNorm
40241169,Thioctic Acid 300 MG Oral Capsule,RxNorm
40241175,Thioctic Acid 50 MG Oral Capsule,RxNorm
40241178,Thioctic Acid 600 MG Oral Capsule,RxNorm
40241183,Turmeric extract 500 MG Oral Capsule,RxNorm
40241186,Ticagrelor,RxNorm
40241188,Ticagrelor 90 MG Oral Tablet,RxNorm
40241331,rivaroxaban,RxNorm
40241333,rivaroxaban 10 MG Oral Tablet,RxNorm
40241504,Dexamethasone phosphate 4 MG/ML Injectable Solution,RxNorm
40241536,24 HR Loratadine 10 MG / Pseudoephedrine sulfate 240 MG Extended Release Oral Tablet,RxNorm
40241958,chloroquine phosphate 500 MG Oral Tablet,RxNorm
40242221,Magnesium Sulfate 0.0277 MEQ/ML / potassium sulfate 0.0374 MEQ/ML / sodium sulfate 0.257 MEQ/ML Oral Solution,RxNorm
40242507,24 HR tramadol hydrochloride 100 MG Extended Release Oral Capsule,RxNorm
40242522,8 HR Acetaminophen 650 MG Extended Release Oral Tablet,RxNorm
40242673,astaxanthin 4 MG Oral Capsule,RxNorm
40243202,120 ACTUAT Albuterol 0.1 MG/ACTUAT / Ipratropium Bromide 0.02 MG/ACTUAT Metered Dose Inhaler,RxNorm
40243205,2 ML Naloxone Hydrochloride 0.4 MG/ML Prefilled Syringe,RxNorm
40243340,Atropine Sulfate 0.025 MG / Diphenoxylate Hydrochloride 2.5 MG Oral Tablet,RxNorm
40243447,Atropine Sulfate 10 MG/ML Ophthalmic Solution,RxNorm
40243494,Carboxymethylcellulose Sodium 5 MG/ML Ophthalmic Solution,RxNorm
40243855,Fluocinolone Acetonide 0.1 MG/ML / hydroquinone 40 MG/ML / Tretinoin 0.5 MG/ML Topical Cream,RxNorm
40243864,Fluocinolone Acetonide 0.1 MG/ML Otic Solution,RxNorm
40243872,Fluocinolone Acetonide 0.1 MG/ML Topical Solution,RxNorm
40243919,Fluoxetine 60 MG Oral Tablet,RxNorm
40244055,ubiquinol 50 MG Oral Capsule,RxNorm
40244338,Docusate Sodium 70.8 MG/ML Enema,RxNorm
40244444,rivaroxaban 15 MG Oral Tablet,RxNorm
40244448,rivaroxaban 20 MG Oral Tablet,RxNorm
40244464,ruxolitinib,RxNorm
42707306,Cholecalciferol 2000 UNT Chewable Tablet,RxNorm
42707311,theanine 100 MG Oral Capsule,RxNorm
42707354,Ergocalciferol 2000 UNT Oral Tablet,RxNorm
42707649,Lurasidone Hydrochloride 20 MG Oral Tablet,RxNorm
42707716,ubiquinol 100 MG Oral Capsule,RxNorm
42707868,Acetaminophen 33.3 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.25 MG/ML / Pseudoephedrine Hydrochloride 2 MG/ML Oral Solution,RxNorm
42707871,Acetaminophen 33.3 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML / Pseudoephedrine Hydrochloride 2 MG/ML Oral Solution,RxNorm
42707985,12 HR Loratadine 5 MG / Pseudoephedrine sulfate 120 MG Extended Release Oral Tablet,RxNorm
42708247,tafluprost 0.015 MG/ML Ophthalmic Solution,RxNorm
42708310,Calcium Carbonate 1250 MG / Cholecalciferol 100 UNT / Vitamin K 0.04 MG Chewable Tablet,RxNorm
42708327,Vitamin B 12 2.5 MG Oral Tablet,RxNorm
42708386,Docusate Calcium 240 MG Oral Capsule,RxNorm
42708415,Docusate Sodium 250 MG Oral Capsule,RxNorm
42708510,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,RxNorm
42708512,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,RxNorm
42708584,Ascorbic Acid 60 MG / Hyaluronic Acid 20 MG Oral Capsule,RxNorm
42708624,Omeprazole 2 MG/ML Oral Suspension,RxNorm
42708660,Docusate Sodium 50 MG Oral Capsule,RxNorm
42708743,Docusate Sodium 10 MG/ML Oral Suspension,RxNorm
42708785,Potassium gluconate 2.35 MEQ Oral Tablet,RxNorm
42708800,Potassium gluconate 2.5 MEQ Oral Capsule,RxNorm
42708867,120 ACTUAT Beclomethasone Dipropionate 0.08 MG/ACTUAT Nasal Inhaler,RxNorm
42709180,84 HR Estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal System,RxNorm
42799049,120 ACTUAT Azelastine hydrochloride 0.137 MG/ACTUAT / Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler,RxNorm
42799080,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 0.667 MG/ML / Pseudoephedrine Hydrochloride 2 MG/ML Oral Solution,RxNorm
42799410,Cholecalciferol 50000 UNT Oral Tablet,RxNorm
42799774,Lutein 25 MG / zeaxanthin 5 MG Oral Capsule,RxNorm
42799833,Melatonin 10 MG Oral Tablet,RxNorm
42799903,Psyllium 53.3 MG/ML Oral Suspension,RxNorm
42800173,hydrocortisone acetate 25 MG Rectal Suppository,RxNorm
42800184,hydrocortisone acetate 25 MG/ML / Pramoxine hydrochloride 10 MG/ML Rectal Cream,RxNorm
42800300,12 HR Dextromethorphan Hydrobromide 30 MG / Guaifenesin 600 MG Extended Release Oral Tablet,RxNorm
42800620,Cyclopentolate hydrochloride 10 MG/ML Ophthalmic Solution,RxNorm
42801149,Sodium Chloride 0.000855 MEQ/MG Ophthalmic Ointment,RxNorm
42873440,24 HR mirabegron 25 MG Extended Release Oral Tablet,RxNorm
42873444,24 HR mirabegron 50 MG Extended Release Oral Tablet,RxNorm
42873622,60 ACTUAT aclidinium bromide 0.4 MG/ACTUAT Dry Powder Inhaler,RxNorm
42873636,mirabegron,RxNorm
42873639,aclidinium,RxNorm
42873673,12 HR Guaifenesin 600 MG / Pseudoephedrine Hydrochloride 60 MG Extended Release Oral Tablet,RxNorm
42874169,Turmeric extract 450 MG Oral Capsule,RxNorm
42874224,cobicistat 150 MG / elvitegravir 150 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG Oral Tablet,RxNorm
42899056,Esomeprazole 0.167 MG/ML Oral Suspension,RxNorm
42899453,Inulin 200 MG / Lactobacillus rhamnosus GG 10000000000 UNT Oral Capsule,RxNorm
42900250,enzalutamide,RxNorm
42900252,enzalutamide 40 MG Oral Capsule,RxNorm
42900359,Calcitonin,RxNorm
42900505,linaclotide,RxNorm
42900507,linaclotide 0.145 MG Oral Capsule,RxNorm
42900511,linaclotide 0.29 MG Oral Capsule,RxNorm
42900528,grape seed oil,RxNorm
42901643,Cholecalciferol 100 UNT/ML Oral Solution,RxNorm
42901674,Phenytoin 25 MG/ML Oral Suspension,RxNorm
42901705,Phenytoin 50 MG Chewable Tablet,RxNorm
42901722,magnesium citrate 100 MG Oral Tablet,RxNorm
42901885,Capsaicin 0.00035 MG/MG / Lidocaine Hydrochloride 0.005 MG/MG / Menthol 0.05 MG/MG / methyl salicylate 0.2 MG/MG Medicated Patch,RxNorm
42901890,Milk thistle extract 87.5 MG Oral Capsule,RxNorm
42902168,{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack,RxNorm
42902177,{21 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) } Pack,RxNorm
42902216,{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack,RxNorm
42902231,{24 (Ethinyl Estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 4 (Ferrous fumarate 75 MG Oral Tablet) } Pack,RxNorm
42902236,{28 (Estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack,RxNorm
42902282,darunavir 800 MG Oral Tablet,RxNorm
43011850,"heparin sodium, porcine 5000 UNT/ML Injectable Solution",RxNorm
43011929,Mexiletine Hydrochloride 150 MG Oral Capsule,RxNorm
43011942,Ibuprofen 100 MG/ML Topical Cream,RxNorm
43012036,Chlorpheniramine Maleate 4 MG Oral Tablet,RxNorm
43012432,21 DAY Ethinyl Estradiol 0.000625 MG/HR / Etonogestrel 0.005 MG/HR Vaginal Ring,RxNorm
43012671,Ergocalciferol 50000 UNT Oral Capsule,RxNorm
43012750,Levonorgestrel 0.000583 MG/HR Intrauterine System,RxNorm
43013021,bacitracin zinc 0.5 UNT/MG Topical Ointment,RxNorm
43013024,apixaban,RxNorm
43013026,apixaban 2.5 MG Oral Tablet,RxNorm
43013030,apixaban 5 MG Oral Tablet,RxNorm
43013071,Clove preparation,RxNorm
43013637,Glucosamine Sulfate 500 MG Oral Capsule,RxNorm
43014237,pomalidomide,RxNorm
43525695,ferrous gluconate 256 MG Oral Tablet,RxNorm
43526079,Vitamin B 12 1 MG Disintegrating Oral Tablet,RxNorm
43526209,Lactobacillus rhamnosus GG 15000000000 UNT Oral Capsule,RxNorm
43526430,dimethyl fumarate 240 MG Delayed Release Oral Capsule,RxNorm
43526465,canagliflozin,RxNorm
43526467,canagliflozin 100 MG Oral Tablet,RxNorm
43526471,canagliflozin 300 MG Oral Tablet,RxNorm
43526602,Brimonidine tartrate 2 MG/ML / brinzolamide 10 MG/ML Ophthalmic Suspension,RxNorm
43526827,Lutein 6 MG / zeaxanthin 0.24 MG Oral Capsule,RxNorm
43526851,Lidocaine 40 MG/ML Topical Cream,RxNorm
43531768,Calcium Carbonate 1500 MG / Vitamin D 800 UNT Oral Tablet,RxNorm
43531821,Chondroitin Sulfates 150 MG / Glucosamine hydrochloride 750 MG / Hyaluronic Acid 1 MG / methylsulfonylmethane 60 MG Oral Tablet,RxNorm
43531861,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,RxNorm
43559996,28 ACTUAT Teriparatide 0.02 MG/ACTUAT Pen Injector,RxNorm
43560301,Tbo-filgrastim,RxNorm
43560385,dolutegravir,RxNorm
43560387,dolutegravir 50 MG Oral Tablet,RxNorm
43560451,Albuterol 0.833 MG/ML / Ipratropium Bromide 0.167 MG/ML Inhalation Solution,RxNorm
44507529,Diclofenac 18 MG Oral Capsule,RxNorm
44507848,Ibrutinib,RxNorm
44785907,umeclidinium,RxNorm
45774435,dulaglutide,RxNorm
45774613,naloxegol,RxNorm
45774639,vedolizumab,RxNorm
45774751,empagliflozin,RxNorm
45775208,levomefolate,RxNorm
45775372,dabigatran,RxNorm
45892075,palbociclib,RxNorm
45892419,Gentamicin,RxNorm
46221581,"insulin, isophane",RxNorm
