procedure_concept_id,concept_name,vocabulary_id
2211527,"Radiological examination, gastrointestinal tract, upper, air contrast, with specific high density barium, effervescent agent, with or without glucagon; with or without delayed images, with KUB",CPT4
2211529,"Radiologic examination, small intestine, includes multiple serial images",CPT4
2211532,"Radiologic examination, colon; contrast (eg, barium) enema, with or without KUB",CPT4
2211537,"Cholangiography and/or pancreatography; intraoperative, radiological supervision and interpretation",CPT4
2211539,"Radiological supervision and interpretation X-ray of bile and/or pancreatic ducts, contrast inserted through existing catheter",CPT4
2211542,"Endoscopic catheterization of the biliary ductal system, radiological supervision and interpretation",CPT4
2211545,"Introduction of long gastrointestinal tube (eg, Miller-Abbott), including multiple fluoroscopies and images, radiological supervision and interpretation",CPT4
2211553,"Urography, retrograde, with or without KUB",CPT4
2211554,"Urography, antegrade (pyelostogram, nephrostogram, loopogram), radiological supervision and interpretation",CPT4
2211555,"Cystography, minimum of 3 views, radiological supervision and interpretation",CPT4
2211558,"Urethrocystography, retrograde, radiological supervision and interpretation",CPT4
2211559,"Urethrocystography, voiding, radiological supervision and interpretation",CPT4
2211561,"Introduction of intracatheter or catheter into renal pelvis for drainage and/or injection, percutaneous, radiological supervision and interpretation",CPT4
2211565,"Hysterosalpingography, radiological supervision and interpretation",CPT4
2211573,Cardiac magnetic resonance imaging for morphology and function without contrast material,CPT4
2211577,"Cardiac magnetic resonance imaging for morphology and function without contrast material(s), followed by contrast material(s) and further sequences",CPT4
2211583,"Aortography, abdominal, by serialography, radiological supervision and interpretation",CPT4
2211584,"Aortography, abdominal plus bilateral iliofemoral lower extremity, catheter, by serialography, radiological supervision and interpretation",CPT4
2211585,"Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing",CPT4
2211595,"Angiography, spinal, selective, radiological supervision and interpretation",CPT4
2211596,"Angiography, extremity, unilateral, radiological supervision and interpretation",CPT4
2211597,"Angiography, extremity, bilateral, radiological supervision and interpretation",CPT4
2211600,"Angiography, visceral, selective or supraselective (with or without flush aortogram), radiological supervision and interpretation",CPT4
2211603,"Angiography, pelvic, selective or supraselective, radiological supervision and interpretation",CPT4
2211608,"Angiography, selective, each additional vessel studied after basic examination, radiological supervision and interpretation (List separately in addition to code for primary procedure)",CPT4
2211616,"Venography, extremity, unilateral, radiological supervision and interpretation",CPT4
2211618,"Venography, caval, inferior, with serialography, radiological supervision and interpretation",CPT4
2211630,"Hepatic venography, wedged or free, with hemodynamic evaluation, radiological supervision and interpretation",CPT4
2211633,"Transcatheter therapy, embolization, any method, radiological supervision and interpretation",CPT4
2211634,"Transcatheter therapy, infusion, other than for thrombolysis, radiological supervision and interpretation",CPT4
2211635,"Angiography through existing catheter for follow-up study for transcatheter therapy, embolization or infusion, other than for thrombolysis",CPT4
2211655,"Transcatheter biopsy, radiological supervision and interpretation",CPT4
2211656,"Transluminal balloon angioplasty, venous (eg, subclavian stenosis), radiological supervision and interpretation",CPT4
2211659,"Change of percutaneous tube or drainage catheter with contrast monitoring (eg, genitourinary system, abscess), radiological supervision and interpretation",CPT4
2211660,"Radiological guidance (ie, fluoroscopy, ultrasound, or computed tomography), for percutaneous drainage (eg, abscess, specimen collection), with placement of catheter, radiological supervision and interpretation",CPT4
2211668,"Fluoroscopy (separate procedure), up to 1 hour physician or other qualified health care professional time",CPT4
2211669,"Fluoroscopy, physician or other qualified health care professional time more than 1 hour, assisting a nonradiologic physician or other qualified health care professional (eg, nephrostolithotomy, ERCP, bronchoscopy, transbronchial biopsy)",CPT4
2211688,"Radiologic examination, abscess, fistula or sinus tract study, radiological supervision and interpretation",CPT4
2211701,"Radiological examination, surgical specimen",CPT4
2211702,"Radiologic examination, single plane body section (eg, tomography), other than with urography",CPT4
2211716,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; not requiring image postprocessing on an independent workstation",CPT4
2211717,"3D rendering with interpretation and reporting of computed tomography, magnetic resonance imaging, ultrasound, or other tomographic modality with image postprocessing under concurrent supervision; requiring image postprocessing on an independent workstation",CPT4
2211718,"Computed tomography, limited or localized follow-up study",CPT4
2211719,Magnetic resonance spectroscopy,CPT4
2211728,"Echoencephalography, real time with image documentation (gray scale) (for determination of ventricular size, delineation of cerebral contents, and detection of fluid masses or other intracranial abnormalities), including A-mode encephalography as secondary component where indicated",CPT4
2211731,"Ophthalmic ultrasound, diagnostic; B-scan (with or without superimposed non-quantitative A-scan)",CPT4
2211732,"Ophthalmic ultrasound, diagnostic; anterior segment ultrasound, immersion (water bath) B-scan or high resolution biomicroscopy",CPT4
2211733,"Ophthalmic ultrasound, diagnostic; corneal pachymetry, unilateral or bilateral (determination of corneal thickness)",CPT4
2211735,"Ophthalmic biometry by ultrasound echography, A-scan; with intraocular lens power calculation",CPT4
2211737,"Ultrasound, soft tissues of head and neck (eg, thyroid, parathyroid, parotid), real time with image documentation",CPT4
2211738,"Ultrasound, chest (includes mediastinum), real time with image documentation",CPT4
2211740,"Ultrasound, abdominal, real time with image documentation; complete",CPT4
2211741,"Ultrasound, abdominal, real time with image documentation; limited (eg, single organ, quadrant, follow-up)",CPT4
2211742,"Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; complete",CPT4
2211743,"Ultrasound, retroperitoneal (eg, renal, aorta, nodes), real time with image documentation; limited",CPT4
2211744,"Ultrasound, transplanted kidney, real time and duplex Doppler with image documentation",CPT4
2211747,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, first trimester (< 14 weeks 0 days), transabdominal approach; single or first gestation",CPT4
2211749,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation, after first trimester (> or = 14 weeks 0 days), transabdominal approach; single or first gestation",CPT4
2211751,"Ultrasound, pregnant uterus, real time with image documentation, fetal and maternal evaluation plus detailed fetal anatomic examination, transabdominal approach; single or first gestation",CPT4
2211753,"Ultrasound, pregnant uterus, real time with image documentation, first trimester fetal nuchal translucency measurement, transabdominal or transvaginal approach; single or first gestation",CPT4
2211755,"Ultrasound, pregnant uterus, real time with image documentation, limited (eg, fetal heart beat, placental location, fetal position and/or qualitative amniotic fluid volume), 1 or more fetuses",CPT4
2211756,"Ultrasound, pregnant uterus, real time with image documentation, follow-up (eg, re-evaluation of fetal size by measuring standard growth parameters and amniotic fluid volume, re-evaluation of organ system(s) suspected or confirmed to be abnormal on a previous scan), transabdominal approach, per fetus",CPT4
2211757,"Ultrasound, pregnant uterus, real time with image documentation, transvaginal",CPT4
2211758,Fetal biophysical profile; with non-stress testing,CPT4
2211759,Fetal biophysical profile; without non-stress testing,CPT4
2211760,"Doppler velocimetry, fetal; umbilical artery",CPT4
2211761,"Doppler velocimetry, fetal; middle cerebral artery",CPT4
2211765,"Ultrasound, transvaginal",CPT4
2211766,"Saline infusion sonohysterography (SIS), including color flow Doppler, when performed",CPT4
2211767,"Ultrasound, pelvic (nonobstetric), real time with image documentation; complete",CPT4
2211768,"Ultrasound, pelvic (nonobstetric), real time with image documentation; limited or follow-up (eg, for follicles)",CPT4
2211769,"Ultrasound, scrotum and contents",CPT4
2211770,"Ultrasound, transrectal",CPT4
2211779,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (List separately in addition to code for primary procedure)",CPT4
2211781,"Ultrasound guidance for, and monitoring of, parenchymal tissue ablation",CPT4
2211783,"Ultrasonic guidance for needle placement (eg, biopsy, aspiration, injection, localization device), imaging supervision and interpretation",CPT4
2211786,"Ultrasonic guidance for aspiration of ova, imaging supervision and interpretation",CPT4
2211794,"Ultrasonic guidance, intraoperative",CPT4
2211797,"Fluoroscopic guidance for central venous access device placement, replacement (catheter only or complete), or removal (includes fluoroscopic guidance for vascular access and catheter manipulation, any necessary contrast injections through access site or catheter with related venography radiologic supervision and interpretation, and radiographic documentation of final catheter position) (List separately in addition to code for primary procedure)",CPT4
2211798,"Fluoroscopic guidance for needle placement (eg, biopsy, aspiration, injection, localization device) (List separately in addition to code for primary procedure)",CPT4
2211799,Fluoroscopic guidance and localization of needle or catheter tip for spine or paraspinous diagnostic or therapeutic injection procedures (epidural or subarachnoid) (List separately in addition to code for primary procedure),CPT4
2211801,"Computed tomography guidance for needle placement (eg, biopsy, aspiration, injection, localization device), radiological supervision and interpretation",CPT4
2211809,"Computer-aided analysis of digital image data from screening mammography for lesion detection, with review for interpretation and digitization of film radiographic images",CPT4
2211814,"Bilateral screening mammography, craniocaudal and mediolateral oblique views of each breast",CPT4
2211817,"Manual application of stress performed by physician or other qualified health care professional for joint radiography, including contralateral joint if indicated",CPT4
