concept_id,concept_name,vocabulary_id,table
2212805,Islet cell antibody,CPT4,procedure_occurrence
2212808,"Lymphocyte transformation, mitogen (phytomitogen) or antigen induced blastogenesis",CPT4,procedure_occurrence
2212809,"B cells, total count",CPT4,procedure_occurrence
2212811,"Natural killer (NK) cells, total count",CPT4,procedure_occurrence
2212812,T cells; total count,CPT4,procedure_occurrence
2212813,"T cells; absolute CD4 and CD8 count, including ratio",CPT4,procedure_occurrence
2212815,"Stem cells (ie, CD34), total count",CPT4,procedure_occurrence
2212816,"Microsomal antibodies (eg, thyroid or liver-kidney), each",CPT4,procedure_occurrence
2212819,"Neutralization test, viral",CPT4,procedure_occurrence
2212821,"Particle agglutination; screen, each antibody",CPT4,procedure_occurrence
2212824,Rheumatoid factor; quantitative,CPT4,procedure_occurrence
2212825,"Tuberculosis test, cell mediated immunity antigen response measurement; gamma interferon",CPT4,procedure_occurrence
2212830,"Skin test; tuberculosis, intradermal",CPT4,procedure_occurrence
2212834,"Streptokinase, antibody",CPT4,procedure_occurrence
2212835,"Syphilis test, non-treponemal antibody; qualitative (eg, VDRL, RPR, ART)",CPT4,procedure_occurrence
2212836,"Syphilis test, non-treponemal antibody; quantitative",CPT4,procedure_occurrence
2212839,Antibody; Aspergillus,CPT4,procedure_occurrence
2212841,Antibody; Bartonella,CPT4,procedure_occurrence
2212842,Antibody; Blastomyces,CPT4,procedure_occurrence
2212845,Antibody; Borrelia burgdorferi (Lyme disease),CPT4,procedure_occurrence
2212847,Antibody; Brucella,CPT4,procedure_occurrence
2212850,Antibody; Chlamydia,CPT4,procedure_occurrence
2212851,"Antibody; Chlamydia, IgM",CPT4,procedure_occurrence
2212852,Antibody; Coccidioides,CPT4,procedure_occurrence
2212853,Antibody; Coxiella burnetii (Q fever),CPT4,procedure_occurrence
2212855,Antibody; cytomegalovirus (CMV),CPT4,procedure_occurrence
2212856,"Antibody; cytomegalovirus (CMV), IgM",CPT4,procedure_occurrence
2212864,"Antibody; Epstein-Barr (EB) virus, nuclear antigen (EBNA)",CPT4,procedure_occurrence
2212865,"Antibody; Epstein-Barr (EB) virus, viral capsid (VCA)",CPT4,procedure_occurrence
2212870,Antibody; Helicobacter pylori,CPT4,procedure_occurrence
2212871,"Antibody; helminth, not elsewhere specified",CPT4,procedure_occurrence
2212873,Antibody; Haemophilus influenza,CPT4,procedure_occurrence
2212874,Antibody; HTLV-I,CPT4,procedure_occurrence
2212875,Antibody; HTLV-II,CPT4,procedure_occurrence
2212876,"Antibody; HTLV or HIV antibody, confirmatory test (eg, Western Blot)",CPT4,procedure_occurrence
2212877,"Antibody; hepatitis, delta agent",CPT4,procedure_occurrence
2212879,"Antibody; herpes simplex, type 1",CPT4,procedure_occurrence
2212880,"Antibody; herpes simplex, type 2",CPT4,procedure_occurrence
2212881,Antibody; histoplasma,CPT4,procedure_occurrence
2212884,"Antibody; HIV-1 and HIV-2, single result",CPT4,procedure_occurrence
2212885,Hepatitis B core antibody (HBcAb); total,CPT4,procedure_occurrence
2212886,Hepatitis B core antibody (HBcAb); IgM antibody,CPT4,procedure_occurrence
2212887,Hepatitis B surface antibody (HBsAb),CPT4,procedure_occurrence
2212888,Hepatitis Be antibody (HBeAb),CPT4,procedure_occurrence
2212889,Hepatitis A antibody (HAAb),CPT4,procedure_occurrence
2212890,"Hepatitis A antibody (HAAb), IgM antibody",CPT4,procedure_occurrence
2212894,Antibody; Leptospira,CPT4,procedure_occurrence
2212899,Antibody; mumps,CPT4,procedure_occurrence
2212900,Antibody; mycoplasma,CPT4,procedure_occurrence
2212903,Antibody; parvovirus,CPT4,procedure_occurrence
2212905,"Antibody; protozoa, not elsewhere specified",CPT4,procedure_occurrence
2212909,Antibody; rubella,CPT4,procedure_occurrence
2212910,Antibody; rubeola,CPT4,procedure_occurrence
2212913,Antibody; tetanus,CPT4,procedure_occurrence
2212914,Antibody; Toxoplasma,CPT4,procedure_occurrence
2212915,"Antibody; Toxoplasma, IgM",CPT4,procedure_occurrence
2212918,Antibody; varicella-zoster,CPT4,procedure_occurrence
2212921,"Antibody; virus, not elsewhere specified",CPT4,procedure_occurrence
2212923,Thyroglobulin antibody,CPT4,procedure_occurrence
2212924,Hepatitis C antibody,CPT4,procedure_occurrence
2212926,"Lymphocytotoxicity assay, visual crossmatch; with titration",CPT4,procedure_occurrence
2212928,Serum screening for cytotoxic percent reactive antibody (PRA); standard method,CPT4,procedure_occurrence
2212929,Serum screening for cytotoxic percent reactive antibody (PRA); quick method,CPT4,procedure_occurrence
2212932,"HLA typing; DR/DQ, single antigen",CPT4,procedure_occurrence
2212937,"Antibody screen, RBC, each serum technique",CPT4,procedure_occurrence
2212938,"Antibody elution (RBC), each elution",CPT4,procedure_occurrence
2212939,"Antibody identification, RBC antibodies, each panel for each serum technique",CPT4,procedure_occurrence
2212940,"Antihuman globulin test (Coombs test); direct, each antiserum",CPT4,procedure_occurrence
2212942,"Antihuman globulin test (Coombs test); indirect, each antibody titer",CPT4,procedure_occurrence
2212943,"Autologous blood or component, collection processing and storage; predeposited",CPT4,procedure_occurrence
2212945,"Blood typing, serologic; ABO",CPT4,procedure_occurrence
2212946,"Blood typing, serologic; Rh (D)",CPT4,procedure_occurrence
2212949,"Blood typing, serologic; RBC antigens, other than ABO or Rh (D), each",CPT4,procedure_occurrence
2212950,"Blood typing, serologic; Rh phenotyping, complete",CPT4,procedure_occurrence
2212954,Compatibility test each unit; immediate spin technique,CPT4,procedure_occurrence
2212955,Compatibility test each unit; incubation technique,CPT4,procedure_occurrence
2212956,Compatibility test each unit; antiglobulin technique,CPT4,procedure_occurrence
2212957,Compatibility test each unit; electronic,CPT4,procedure_occurrence
2212958,"Fresh frozen plasma, thawing, each unit",CPT4,procedure_occurrence
2212964,"Irradiation of blood product, each unit",CPT4,procedure_occurrence
2212966,"Volume reduction of blood or blood product (eg, red blood cells or platelets), each unit",CPT4,procedure_occurrence
2212967,Pooling of platelets or other blood products,CPT4,procedure_occurrence
2212968,"Pretreatment of RBCs for use in RBC antibody detection, identification, and/or compatibility testing; incubation with chemical agents or drugs, each",CPT4,procedure_occurrence
2212974,"Pretreatment of serum for use in RBC antibody identification; by differential red cell absorption using patient RBCs or RBCs of known phenotype, each absorption",CPT4,procedure_occurrence
2212976,Unlisted transfusion medicine procedure,CPT4,procedure_occurrence
2212979,"Concentration (any type), for infectious agents",CPT4,procedure_occurrence
2212980,"Culture, bacterial; blood, aerobic, with isolation and presumptive identification of isolates (includes anaerobic culture, if appropriate)",CPT4,procedure_occurrence
2212981,"Culture, bacterial; stool, aerobic, with isolation and preliminary examination (eg, KIA, LIA), Salmonella and Shigella species",CPT4,procedure_occurrence
2212982,"Culture, bacterial; stool, aerobic, additional pathogens, isolation and presumptive identification of isolates, each plate",CPT4,procedure_occurrence
2212984,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",CPT4,procedure_occurrence
2212985,"Culture, bacterial; quantitative, aerobic with isolation and presumptive identification of isolates, any source except urine, blood or stool",CPT4,procedure_occurrence
2212988,"Culture, bacterial; any source, except blood, anaerobic with isolation and presumptive identification of isolates",CPT4,procedure_occurrence
2212989,"Culture, bacterial; anaerobic isolate, additional methods required for definitive identification, each isolate",CPT4,procedure_occurrence
2212990,"Culture, bacterial; aerobic isolate, additional methods required for definitive identification, each isolate",CPT4,procedure_occurrence
2212991,"Culture, presumptive, pathogenic organisms, screening only",CPT4,procedure_occurrence
2212996,"Culture, bacterial; quantitative colony count, urine",CPT4,procedure_occurrence
2212998,"Culture, bacterial; with isolation and presumptive identification of each isolate, urine",CPT4,procedure_occurrence
2212999,"Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; skin, hair, or nail",CPT4,procedure_occurrence
2213000,"Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; other source (except blood)",CPT4,procedure_occurrence
2213001,"Culture, fungi (mold or yeast) isolation, with presumptive identification of isolates; blood",CPT4,procedure_occurrence
2213002,"Culture, fungi, definitive identification, each organism; yeast",CPT4,procedure_occurrence
2213003,"Culture, fungi, definitive identification, each organism; mold",CPT4,procedure_occurrence
2213005,"Culture, chlamydia, any source",CPT4,procedure_occurrence
2213006,"Culture, tubercle or other acid-fast bacilli (eg, TB, AFB, mycobacteria) any source, with isolation and presumptive identification of isolates",CPT4,procedure_occurrence
2213009,"Culture, typing; immunofluorescent method, each antiserum",CPT4,procedure_occurrence
2213012,"Culture, typing; immunologic method, other than immunofluorescence (eg, agglutination grouping), per antiserum",CPT4,procedure_occurrence
2213013,"Culture, typing; identification by nucleic acid (DNA or RNA) probe, direct probe technique, per culture or isolate, each organism probed",CPT4,procedure_occurrence
2213026,"Homogenization, tissue, for culture",CPT4,procedure_occurrence
2213027,"Ova and parasites, direct smears, concentration and identification",CPT4,procedure_occurrence
2213028,"Susceptibility studies, antimicrobial agent; agar dilution method, per agent (eg, antibiotic gradient strip)",CPT4,procedure_occurrence
2213029,"Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)",CPT4,procedure_occurrence
2213030,"Susceptibility studies, antimicrobial agent; enzyme detection (eg, beta lactamase), per enzyme",CPT4,procedure_occurrence
2213031,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution (minimum inhibitory concentration [MIC] or breakpoint), each multi-antimicrobial, per plate",CPT4,procedure_occurrence
2213033,"Susceptibility studies, antimicrobial agent; macrobroth dilution method, each agent",CPT4,procedure_occurrence
2213039,"Smear, primary source with interpretation; Gram or Giemsa stain for bacteria, fungi, or cell types",CPT4,procedure_occurrence
2213040,"Smear, primary source with interpretation; fluorescent and/or acid fast stain for bacteria, fungi, parasites, viruses or cell types",CPT4,procedure_occurrence
2213041,"Smear, primary source with interpretation; special stain for inclusion bodies or parasites (eg, malaria, coccidia, microsporidia, trypanosomes, herpes viruses)",CPT4,procedure_occurrence
2213043,"Smear, primary source with interpretation; complex special stain (eg, trichrome, iron hemotoxylin) for ova and parasites",CPT4,procedure_occurrence
2213044,"Smear, primary source with interpretation; wet mount for infectious agents (eg, saline, India ink, KOH preps)",CPT4,procedure_occurrence
2213046,"Tissue examination by KOH slide of samples from skin, hair, or nails for fungi or ectoparasite ova or mites (eg, scabies)",CPT4,procedure_occurrence
2213047,"Toxin or antitoxin assay, tissue culture (eg, Clostridium difficile toxin)",CPT4,procedure_occurrence
2213049,"Virus isolation; tissue culture inoculation, observation, and presumptive identification by cytopathic effect",CPT4,procedure_occurrence
2213050,"Virus isolation; tissue culture, additional studies or definitive identification (eg, hemabsorption, neutralization, immunofluorescence stain), each isolate",CPT4,procedure_occurrence
2213051,"Virus isolation; centrifuge enhanced (shell vial) technique, includes identification with immunofluorescence stain, each virus",CPT4,procedure_occurrence
2213053,Infectious agent antigen detection by immunofluorescent technique; adenovirus,CPT4,procedure_occurrence
2213058,"Infectious agent antigen detection by immunofluorescent technique; Cytomegalovirus, direct fluorescent antibody (DFA)",CPT4,procedure_occurrence
2213062,Infectious agent antigen detection by immunofluorescent technique; influenza B virus,CPT4,procedure_occurrence
2213063,Infectious agent antigen detection by immunofluorescent technique; influenza A virus,CPT4,procedure_occurrence
2213066,"Infectious agent antigen detection by immunofluorescent technique; Parainfluenza virus, each type",CPT4,procedure_occurrence
2213067,Infectious agent antigen detection by immunofluorescent technique; respiratory syncytial virus,CPT4,procedure_occurrence
2213068,Infectious agent antigen detection by immunofluorescent technique; Pneumocystis carinii,CPT4,procedure_occurrence
2213071,Infectious agent antigen detection by immunofluorescent technique; Varicella zoster virus,CPT4,procedure_occurrence
2213072,"Infectious agent antigen detection by immunofluorescent technique; not otherwise specified, each organism",CPT4,procedure_occurrence
2213073,"Infectious agent antigen detection by immunofluorescent technique, polyvalent for multiple organisms, each polyvalent antiserum",CPT4,procedure_occurrence
2213074,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; adenovirus enteric types 40/41",CPT4,procedure_occurrence
2213075,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Aspergillus",CPT4,procedure_occurrence
2213080,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; giardia",CPT4,procedure_occurrence
2213085,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Helicobacter pylori, stool",CPT4,procedure_occurrence
2213087,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; hepatitis B surface antigen (HBsAg)",CPT4,procedure_occurrence
2213089,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; hepatitis Be antigen (HBeAg)",CPT4,procedure_occurrence
2213091,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; Histoplasma capsulatum",CPT4,procedure_occurrence
2213092,"Infectious agent antigen detection by immunoassay technique, (eg, enzyme immunoassay [EIA], enzyme-linked immunosorbent assay [ELISA], immunochemiluminometric assay [IMCA]) qualitative or semiquantitative, multiple-step method; HIV-1",CPT4,procedure_occurrence
